################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.0766009278153901E-01 a       396     0    27     1     6
 -2.9515423567757865E-01 a       397     0    27     1     7
 -8.4372566415838471E-02 a       398     0    27     1     8
 -1.6328885685972749E-01 a       399     0    27     1     9
 -4.0093713965185851E-02 a       400     0    27     1    10
  3.8771893604832436E-01 a       401     0    27     1    11
 -1.3571556044915103E-01 a       402     0    27     1    12
 -3.9522673656460988E-01 a       403     0    27     1    13
 -2.7717451812182281E-01 a       404     0    27     1    14
 -5.7067637460607890E-01 a       405     0    27     1    15
  7.1427676565294285E-01 a       406     0    28     1     1
  4.4771861044313653E-02 a       407     0    28     1     2
  1.7246661223272604E+00 a       408     0    28     1     3
  2.1969798737341493E+00 a       409     0    28     1     4
 -3.7323660974811224E-01 a       410     0    28     1     5
  6.2225693495419820E-01 a       411     0    28     1     6
 -1.7058072217790696E-01 a       412     0    28     1     7
  1.3335518210545592E+00 a       413     0    28     1     8
  3.5914863493789828E-01 a       414     0    28     1     9
  4.2066038997005828E-01 a       415     0    28     1    10
  2.2210736756337175E+00 a       416     0    28     1    11
  1.7770479057313131E+00 a       417     0    28     1    12
 -1.9245328228900320E+00 a       418     0    28     1    13
 -9.3198897001066844E-02 a       419     0    28     1    14
 -1.0396235460386183E+00 a       420     0    28     1    15
  2.7255128787610999E-01 a       421     0    29     1     1
 -3.1601246833606939E-01 a       422     0    29     1     2
  5.3516120174096893E-01 a       423     0    29     1     3
 -2.3894695833402380E+00 a       424     0    29     1     4
 -2.1277853789804828E+00 a       425     0    29     1     5
 -1.0095745816884036E+00 a       426     0    29     1     6
 -1.7718243938940448E+00 a       427     0    29     1     7
 -8.1781848625265907E-01 a       428     0    29     1     8
 -4.9551195051593465E-02 a       429     0    29     1     9
 -1.4851137171784839E-01 a       430     0    29     1    10
  2.0012355790365839E+00 a       431     0    29     1    11
 -2.2650771090645212E+00 a       432     0    29     1    12
 -9.0784795669840568E-01 a       433     0    29     1    13
  5.9143363293606144E-01 a       434     0    29     1    14
 -9.8383743976764571E-01 a       435     0    29     1    15
  2.0308634369009773E+00 a       436     0    30     1     1
  4.8569450823957458E+00 a       437     0    30     1     2
 -1.0487113793571374E+00 a       438     0    30     1     3
  2.1667371113073743E+00 a       439     0    30     1     4
  5.4121719483841713E-01 a       440     0    30     1     5
  1.3078327506283554E+00 a       441     0    30     1     6
 -1.5190202382691909E+00 a       442     0    30     1     7
  1.2119624917847454E+00 a       443     0    30     1     8
  6.8450038568718941E-01 a       444     0    30     1     9
 -4.9154681864562672E-01 a       445     0    30     1    10
 -6.0571684261207359E+00 a       446     0    30     1    11
  4.4802934020648237E+00 a       447     0    30     1    12
 -5.0863914248359836E-02 a       448     0    30     1    13
  3.2962140074713497E+00 a       449     0    30     1    14
  4.1039410055130450E+00 a       450     0    30     1    15
  8.6805102609447168E-02 a       451     0    31     1     1
 -1.1114267308507084E-01 a       452     0    31     1     2
  2.6204565046529893E-01 a       453     0    31     1     3
  2.6561670752464811E-01 a       454     0    31     1     4
 -1.3457581614163829E+00 a       455     0    31     1     5
 -9.9325730089906528E-02 a       456     0    31     1     6
  1.2582406276252433E-02 a       457     0    31     1     7
 -2.5085729072587798E-01 a       458     0    31     1     8
  3.1688391227201940E-01 a       459     0    31     1     9
 -3.6278171405875997E-02 a       460     0    31     1    10
 -2.4589657164266507E-01 a       461     0    31     1    11
  4.1601764290847554E-01 a       462     0    31     1    12
 -6.1553157651393309E-01 a       463     0    31     1    13
  4.5362882247159941E-01 a       464     0    31     1    14
 -1.1454643840765737E-01 a       465     0    31     1    15
  5.7214365594870975E-01 a       466     0    32     1     1
  1.1925842278623455E+00 a       467     0    32     1     2
  4.7377919882577342E-02 a       468     0    32     1     3
 -8.0804475180445501E-01 a       469     0    32     1     4
  9.3995516542390434E-01 a       470     0    32     1     5
 -3.5798473473740833E-01 a       471     0    32     1     6
  2.0951798052111545E-01 a       472     0    32     1     7
  2.5562407367865997E-02 a       473     0    32     1     8
 -2.8020755812770431E-01 a       474     0    32     1     9
 -2.3604715353901216E-02 a       475     0    32     1    10
  5.4187938579032446E-01 a       476     0    32     1    11
  1.0967785503523766E-01 a       477     0    32     1    12
 -4.2932178799409998E-01 a       478     0    32     1    13
 -1.3047986001558706E-01 a       479     0    32     1    14
 -2.5161862022565290E-01 a       480     0    32     1    15
 -5.7281170330515115E-02 a       481     0    33     1     1
 -1.8965523994464725E-01 a       482     0    33     1     2
 -2.1006738956077167E-01 a       483     0    33     1     3
  3.2563988688952800E-01 a       484     0    33     1     4
 -1.9360169806590288E+00 a       485     0    33     1     5
  3.0802873844729062E-01 a       486     0    33     1     6
  6.3688399760816583E-01 a       487     0    33     1     7
  4.5862877411056352E-01 a       488     0    33     1     8
 -3.0015534140835681E-01 a       489     0    33     1     9
  4.3606224036593887E-02 a       490     0    33     1    10
 -2.8405262903018213E-02 a       491     0    33     1    11
  6.3831968966853905E-02 a       492     0    33     1    12
 -5.6902977171360940E-03 a       493     0    33     1    13
  3.6387678585151413E-02 a       494     0    33     1    14
  2.0537969263299733E+00 a       495     0    33     1    15
 -4.6531647698563416E-01 a       496     0    34     1     1
 -9.2392880781569520E-01 a       497     0    34     1     2
 -4.8188997070906625E-01 a       498     0    34     1     3
  1.6877983098562013E+00 a       499     0    34     1     4
  1.0349457486787068E+00 a       500     0    34     1     5
 -6.1536755640943275E-01 a       501     0    34     1     6
  1.8680269985521731E+00 a       502     0    34     1     7
